Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	action
4296	Spectrogram 1	1	36897.18726	36898.17603	135	400	y
4297	Waveform 1	1	36902.59253	36902.79028	115	400	n
4297	Spectrogram 1	1	36902.59253	36902.79028	115	400	n
4298	Waveform 1	1	36905.82251	36906.8772	65	115	n
4298	Spectrogram 1	1	36905.82251	36906.8772	65	115	n
4299	Waveform 1	1	36911.55737	36912.08472	95	300	y
4299	Spectrogram 1	1	36911.55737	36912.08472	95	300	y
4300	Waveform 1	1	36912.08472	36912.48022	75	650	y
4300	Spectrogram 1	1	36912.08472	36912.48022	75	650	y
4301	Waveform 1	1	36916.03979	36917.02856	95	165	n
4301	Spectrogram 1	1	36916.03979	36917.02856	95	165	n
4302	Waveform 1	1	36936.07886	36936.6062	65	450	y
4302	Spectrogram 1	1	36936.07886	36936.6062	65	450	y
4303	Waveform 1	1	36954.66772	36955.45874	65	450	y
4303	Spectrogram 1	1	36954.66772	36955.45874	65	450	y
4304	Waveform 1	1	36980.2439	36980.90308	75	165	n
4304	Spectrogram 1	1	36980.2439	36980.90308	75	165	n
4305	Waveform 1	1	37043.39331	37043.7229	85	400	n
4305	Spectrogram 1	1	37043.39331	37043.7229	85	400	n
4306	Waveform 1	1	37055.25854	37055.78589	115	850	n
4306	Spectrogram 1	1	37055.25854	37055.78589	115	850	n
4307	Waveform 1	1	37060.5979	37061.12524	65	450	n
4307	Spectrogram 1	1	37060.5979	37061.12524	65	450	n
4308	Waveform 1	1	37066.86011	37067.38745	95	145	n
4308	Spectrogram 1	1	37066.86011	37067.38745	95	145	n
4309	Waveform 1	1	37070.55151	37071.14478	75	165	n
4309	Spectrogram 1	1	37070.55151	37071.14478	75	165	n
4310	Waveform 1	1	37109.24536	37109.70679	105	500	n
4310	Spectrogram 1	1	37109.24536	37109.70679	105	500	n
4311	Waveform 1	1	37113.26636	37113.33228	65	850	n
4311	Spectrogram 1	1	37113.26636	37113.33228	65	850	n
4312	Waveform 1	1	37116.10083	37116.69409	95	850	y
4312	Spectrogram 1	1	37116.10083	37116.69409	95	850	y
4313	Waveform 1	1	37118.80347	37119.00122	65	750	y
4313	Spectrogram 1	1	37118.80347	37119.00122	65	750	y
4314	Waveform 1	1	37120.12183	37120.3855	85	850	y
4314	Spectrogram 1	1	37120.12183	37120.3855	85	850	y
4315	Waveform 1	1	37124.01099	37124.14282	350	650	y
4315	Spectrogram 1	1	37124.01099	37124.14282	350	650	y
4316	Waveform 1	1	37127.90015	37128.0979	105	850	y
4316	Spectrogram 1	1	37127.90015	37128.0979	105	850	y
4317	Waveform 1	1	37131.19604	37131.26196	200	850	y
4317	Spectrogram 1	1	37131.19604	37131.26196	200	850	y
4318	Waveform 1	1	37131.78931	37132.38257	65	850	y
4318	Spectrogram 1	1	37131.78931	37132.38257	65	850	y
4319	Waveform 1	1	37134.49194	37134.62378	95	500	y
4319	Spectrogram 1	1	37134.49194	37134.62378	95	500	y
4320	Waveform 1	1	37135.67847	37136.07397	65	850	y
4320	Spectrogram 1	1	37135.67847	37136.07397	65	850	y
4321	Waveform 1	1	37139.56763	37140.22681	65	800	y
4321	Spectrogram 1	1	37139.56763	37140.22681	65	800	y
4322	Waveform 1	1	37143.39087	37143.45679	65	800	y
4322	Spectrogram 1	1	37143.39087	37143.45679	65	800	y
4323	Waveform 1	1	37143.45679	37143.52271	500	650	n
4323	Spectrogram 1	1	37143.45679	37143.52271	500	650	n
4324	Waveform 1	1	37147.34595	37147.87329	75	350	y
4324	Spectrogram 1	1	37147.34595	37147.87329	75	350	y
4325	Waveform 1	1	37150.1145	37150.24634	105	350	y
4325	Spectrogram 1	1	37150.1145	37150.24634	105	350	y
4326	Waveform 1	1	37151.16919	37152.02612	65	350	y
4326	Spectrogram 1	1	37151.16919	37152.02612	65	350	y
4327	Waveform 1	1	37154.92651	37155.51978	65	400	y
4327	Spectrogram 1	1	37154.92651	37155.51978	65	400	y
4328	Waveform 1	1	37158.81567	37159.34302	65	800	y
4328	Spectrogram 1	1	37158.81567	37159.34302	65	800	y
4329	Waveform 1	1	37162.70483	37163.56177	65	450	y
4329	Spectrogram 1	1	37162.70483	37163.56177	65	450	y
4330	Waveform 1	1	37164.88013	37165.20972	115	300	y
4330	Spectrogram 1	1	37164.88013	37165.20972	115	300	y
4331	Waveform 1	1	37165.20972	37165.47339	85	350	y
4331	Spectrogram 1	1	37165.20972	37165.47339	85	350	y
4332	Waveform 1	1	37179.51392	37179.84351	75	450	y
4332	Spectrogram 1	1	37179.51392	37179.84351	75	450	y
4333	Waveform 1	1	37191.77466	37192.49976	65	300	y
4333	Spectrogram 1	1	37191.77466	37192.49976	65	300	y
4334	Waveform 1	1	37192.89526	37192.96118	200	450	n
4334	Spectrogram 1	1	37192.89526	37192.96118	200	450	n
4335	Waveform 1	1	37204.0354	37204.36499	125	750	n
4335	Spectrogram 1	1	37204.0354	37204.36499	125	750	n
4336	Waveform 1	1	37227.69995	37227.89771	65	750	n
4336	Spectrogram 1	1	37227.69995	37227.89771	65	750	n
4337	Waveform 1	1	37236.79663	37237.38989	65	700	y
4337	Spectrogram 1	1	37236.79663	37237.38989	65	700	y
4338	Waveform 1	1	37291.17896	37291.50854	95	165	n
4338	Spectrogram 1	1	37291.17896	37291.50854	95	165	n
4339	Waveform 1	1	37300.80298	37301.13257	95	400	y
4339	Spectrogram 1	1	37300.80298	37301.13257	95	400	y
4340	Waveform 1	1	37304.82397	37305.74683	65	650	y
4340	Spectrogram 1	1	37304.82397	37305.74683	65	650	y
4341	Waveform 1	1	37319.45776	37319.52368	400	850	n
4341	Spectrogram 1	1	37319.45776	37319.52368	400	850	n
4342	Waveform 1	1	37327.96118	37328.62036	65	550	n
4342	Spectrogram 1	1	37327.96118	37328.62036	65	550	n
4343	Waveform 1	1	37343.32007	37343.38599	150	400	n
4343	Spectrogram 1	1	37343.32007	37343.38599	150	400	n
4344	Waveform 1	1	37348.29688	37348.79126	65	350	y
4344	Spectrogram 1	1	37348.29688	37348.79126	65	350	y
4345	Waveform 1	1	37352.6145	37353.01001	125	350	y
4345	Spectrogram 1	1	37352.6145	37353.01001	125	350	y
4346	Waveform 1	1	37353.01001	37353.14185	75	400	n
4346	Spectrogram 1	1	37353.01001	37353.14185	75	400	n
4347	Waveform 1	1	37356.6355	37357.16284	65	550	y
4347	Spectrogram 1	1	37356.6355	37357.16284	65	550	y
4348	Waveform 1	1	37361.052	37361.38159	95	350	n
4348	Spectrogram 1	1	37361.052	37361.38159	95	350	n
4349	Waveform 1	1	37362.5022	37363.02954	85	400	y
4349	Spectrogram 1	1	37362.5022	37363.02954	85	400	y
4350	Waveform 1	1	37365.073	37365.66626	85	450	y
4350	Spectrogram 1	1	37365.073	37365.66626	85	450	y
4351	Waveform 1	1	37372.0603	37372.19214	75	400	y
4351	Spectrogram 1	1	37372.0603	37372.19214	75	400	y
4352	Waveform 1	1	37385.44165	37385.77124	65	165	n
4352	Spectrogram 1	1	37385.44165	37385.77124	65	165	n
4353	Waveform 1	1	37387.28735	37387.94653	65	400	n
4353	Spectrogram 1	1	37387.28735	37387.94653	65	400	n
4354	Waveform 1	1	37389.33081	37390.18774	115	650	y
4354	Spectrogram 1	1	37389.33081	37390.18774	115	650	y
4355	Waveform 1	1	37396.58179	37397.10913	75	400	n
4355	Spectrogram 1	1	37396.58179	37397.10913	75	400	n
4356	Waveform 1	1	37413.52271	37414.37964	85	300	n
4356	Spectrogram 1	1	37413.52271	37414.37964	85	300	n
4357	Waveform 1	1	37424.99243	37425.19019	105	550	n
4357	Spectrogram 1	1	37424.99243	37425.19019	105	550	n
4358	Waveform 1	1	37429.40894	37430.06812	85	300	n
4358	Spectrogram 1	1	37429.40894	37430.06812	85	300	n
4359	Waveform 1	1	37437.91235	37437.97827	65	650	y
4359	Spectrogram 1	1	37437.91235	37437.97827	65	650	y
4360	Waveform 1	1	37437.97827	37438.30786	135	450	y
4360	Spectrogram 1	1	37437.97827	37438.30786	135	450	y
4361	Waveform 1	1	37442.19702	37443.51538	65	350	y
4361	Spectrogram 1	1	37442.19702	37443.51538	65	350	y
4362	Waveform 1	1	37468.36646	37469.55298	65	145	n
4362	Spectrogram 1	1	37468.36646	37469.55298	65	145	n
4363	Waveform 1	1	37513.19067	37513.71802	65	600	n
4363	Spectrogram 1	1	37513.19067	37513.71802	65	600	n
4364	Waveform 1	1	37514.3772	37515.23413	95	165	n
4364	Spectrogram 1	1	37514.3772	37515.23413	95	165	n
4365	Waveform 1	1	37521.10083	37521.69409	65	300	n
4365	Spectrogram 1	1	37521.10083	37521.69409	65	300	n
4366	Waveform 1	1	37578.05396	37579.3064	65	300	y
4366	Spectrogram 1	1	37578.05396	37579.3064	65	300	y
4367	Waveform 1	1	37594.86304	37595.4563	105	400	n
4367	Spectrogram 1	1	37594.86304	37595.4563	105	400	n
4368	Waveform 1	1	37727.29224	37728.14917	85	135	n
4368	Spectrogram 1	1	37727.29224	37728.14917	85	135	n
4369	Waveform 1	1	37729.20386	37730.25854	65	850	n
4369	Spectrogram 1	1	37729.20386	37730.25854	65	850	n
4370	Waveform 1	1	37762.16284	37762.49243	65	300	n
4370	Spectrogram 1	1	37762.16284	37762.49243	65	300	n
4371	Waveform 1	1	37763.81079	37763.87671	200	850	n
4371	Spectrogram 1	1	37763.81079	37763.87671	200	850	n
4372	Waveform 1	1	37776.33521	37776.86255	75	165	n
4372	Spectrogram 1	1	37776.33521	37776.86255	75	165	n
4373	Waveform 1	1	37786.55249	37787.07983	115	850	n
4373	Spectrogram 1	1	37786.55249	37787.07983	115	850	n
4374	Waveform 1	1	37797.62671	37797.69263	115	850	n
4374	Spectrogram 1	1	37797.62671	37797.69263	115	850	n
4375	Waveform 1	1	37802.30688	37802.3728	200	850	n
4375	Spectrogram 1	1	37802.30688	37802.3728	200	850	n
4376	Waveform 1	1	37814.23804	37814.63354	85	850	y
4376	Spectrogram 1	1	37814.23804	37814.63354	85	850	y
4377	Waveform 1	1	37819.18188	37819.2478	200	850	n
4377	Spectrogram 1	1	37819.18188	37819.2478	200	850	n
4378	Waveform 1	1	37831.83813	37833.28833	65	350	n
4378	Spectrogram 1	1	37831.83813	37833.28833	65	350	n
4379	Waveform 1	1	37834.2771	37834.34302	200	850	n
4379	Spectrogram 1	1	37834.2771	37834.34302	200	850	n
4380	Waveform 1	1	37840.93481	37841.00073	400	850	n
4380	Spectrogram 1	1	37840.93481	37841.00073	400	850	n
4381	Waveform 1	1	37843.11011	37843.96704	125	145	n
4381	Spectrogram 1	1	37843.11011	37843.96704	125	145	n
4382	Waveform 1	1	37898.28345	37898.81079	65	400	y
4382	Spectrogram 1	1	37898.28345	37898.81079	65	400	y
4383	Waveform 1	1	37997.02856	37997.22632	85	300	n
4383	Spectrogram 1	1	37997.02856	37997.22632	85	300	n
4384	Waveform 1	1	38038.22729	38038.42505	200	550	n
4384	Spectrogram 1	1	38038.22729	38038.42505	200	550	n
4385	Waveform 1	1	38038.88647	38039.3479	95	165	n
4385	Spectrogram 1	1	38038.88647	38039.3479	95	165	n
4386	Waveform 1	1	38050.94946	38051.0813	75	350	n
4386	Spectrogram 1	1	38050.94946	38051.0813	75	350	n
4387	Waveform 1	1	38122.20679	38123.06372	85	850	n
4387	Spectrogram 1	1	38122.20679	38123.06372	85	850	n
4388	Waveform 1	1	38124.11841	38124.38208	85	350	n
4388	Spectrogram 1	1	38124.11841	38124.38208	85	350	n
4389	Waveform 1	1	38132.02856	38132.09448	200	450	n
4389	Spectrogram 1	1	38132.02856	38132.09448	200	450	n
4390	Waveform 1	1	38135.85181	38135.91772	300	850	n
4390	Spectrogram 1	1	38135.85181	38135.91772	300	850	n
4391	Waveform 1	1	38159.05493	38159.58228	135	800	y
4391	Spectrogram 1	1	38159.05493	38159.58228	135	800	y
4392	Waveform 1	1	38165.1853	38165.31714	75	600	y
4392	Spectrogram 1	1	38165.1853	38165.31714	75	600	y
4393	Waveform 1	1	38171.57935	38172.10669	85	500	n
4393	Spectrogram 1	1	38171.57935	38172.10669	85	500	n
4394	Waveform 1	1	38173.49097	38174.01831	65	300	n
4394	Spectrogram 1	1	38173.49097	38174.01831	65	300	n
4395	Waveform 1	1	38174.74341	38174.87524	65	300	n
4395	Spectrogram 1	1	38174.74341	38174.87524	65	300	n
4396	Waveform 1	1	38177.90747	38178.30298	95	700	n
4396	Spectrogram 1	1	38177.90747	38178.30298	95	700	n
4397	Waveform 1	1	38184.36743	38184.43335	115	400	n
4397	Spectrogram 1	1	38184.36743	38184.43335	115	400	n
4398	Waveform 1	1	38187.79517	38187.99292	115	700	n
4398	Spectrogram 1	1	38187.79517	38187.99292	115	700	n
4399	Waveform 1	1	38190.82739	38191.55249	95	450	n
4399	Spectrogram 1	1	38190.82739	38191.55249	95	450	n
4400	Waveform 1	1	38231.76245	38232.6853	65	400	n
4400	Spectrogram 1	1	38231.76245	38232.6853	65	400	n
4401	Waveform 1	1	38232.6853	38232.75122	200	450	n
4401	Spectrogram 1	1	38232.6853	38232.75122	200	450	n
4402	Waveform 1	1	38245.53931	38245.67114	125	850	n
4402	Spectrogram 1	1	38245.53931	38245.67114	125	850	n
4403	Waveform 1	1	38287.13354	38287.72681	65	145	n
4403	Spectrogram 1	1	38287.13354	38287.72681	65	145	n
4404	Waveform 1	1	38305.39282	38305.78833	75	350	n
4404	Spectrogram 1	1	38305.39282	38305.78833	75	350	n
4405	Waveform 1	1	38368.4104	38368.80591	85	350	n
4405	Spectrogram 1	1	38368.4104	38368.80591	85	350	n
4406	Waveform 1	1	38374.47485	38375.06812	65	350	y
4406	Spectrogram 1	1	38374.47485	38375.06812	65	350	y
4407	Waveform 1	1	38468.14429	38468.67163	65	115	n
4407	Spectrogram 1	1	38468.14429	38468.67163	65	115	n
4408	Waveform 1	1	38468.73755	38469.26489	105	500	n
4408	Spectrogram 1	1	38468.73755	38469.26489	105	500	n
4409	Waveform 1	1	38509.21118	38509.2771	300	850	n
4409	Spectrogram 1	1	38509.21118	38509.2771	300	850	n
4410	Waveform 1	1	38515.47339	38516.13257	65	125	n
4410	Spectrogram 1	1	38515.47339	38516.13257	65	125	n
4411	Waveform 1	1	38521.0105	38521.60376	65	700	y
4411	Spectrogram 1	1	38521.0105	38521.60376	65	700	y
4412	Waveform 1	1	38527.14087	38527.60229	125	750	y
4412	Spectrogram 1	1	38527.14087	38527.60229	125	750	y
4413	Waveform 1	1	38533.40308	38533.53491	125	700	y
4413	Spectrogram 1	1	38533.40308	38533.53491	125	700	y
4414	Waveform 1	1	38539.7312	38540.19263	75	300	n
4414	Spectrogram 1	1	38539.7312	38540.19263	75	300	n
4415	Waveform 1	1	38542.96118	38543.35669	65	450	n
4415	Spectrogram 1	1	38542.96118	38543.35669	65	450	n
4416	Waveform 1	1	38544.21362	38544.27954	350	600	n
4416	Spectrogram 1	1	38544.21362	38544.27954	350	600	n
4417	Waveform 1	1	38572.95386	38573.28345	85	550	n
4417	Spectrogram 1	1	38572.95386	38573.28345	85	550	n
4418	Waveform 1	1	38577.17261	38577.89771	65	135	n
4418	Spectrogram 1	1	38577.17261	38577.89771	65	135	n
4419	Waveform 1	1	38608.28589	38608.41772	85	350	n
4419	Spectrogram 1	1	38608.28589	38608.41772	85	350	n
4420	Waveform 1	1	38624.96313	38625.75415	65	800	n
4420	Spectrogram 1	1	38624.96313	38625.75415	65	800	n
4421	Waveform 1	1	38631.4231	38631.68677	105	850	y
4421	Spectrogram 1	1	38631.4231	38631.68677	105	850	y
4422	Waveform 1	1	38642.36548	38643.02466	65	250	n
4422	Spectrogram 1	1	38642.36548	38643.02466	65	250	n
4423	Waveform 1	1	38643.94751	38644.40894	75	750	n
4423	Spectrogram 1	1	38643.94751	38644.40894	75	750	n
4424	Waveform 1	1	38658.77905	38658.84497	200	550	n
4424	Spectrogram 1	1	38658.77905	38658.84497	200	550	n
4425	Waveform 1	1	38672.02856	38672.22632	65	300	n
4425	Spectrogram 1	1	38672.02856	38672.22632	65	300	n
4426	Waveform 1	1	38678.94995	38679.67505	75	450	n
4426	Spectrogram 1	1	38678.94995	38679.67505	75	450	n
4427	Waveform 1	1	38687.91479	38688.04663	105	400	n
4427	Spectrogram 1	1	38687.91479	38688.04663	105	400	n
4428	Waveform 1	1	38702.87817	38703.53735	95	600	n
4428	Spectrogram 1	1	38702.87817	38703.53735	95	600	n
4429	Waveform 1	1	38718.3689	38718.83032	125	850	n
4429	Spectrogram 1	1	38718.3689	38718.83032	125	850	n
4430	Waveform 1	1	38719.88501	38720.80786	95	135	n
4430	Spectrogram 1	1	38719.88501	38720.80786	95	135	n
4431	Waveform 1	1	38751.85522	38751.98706	300	850	n
4431	Spectrogram 1	1	38751.85522	38751.98706	300	850	n
4432	Waveform 1	1	38770.90552	38771.43286	95	800	n
4432	Spectrogram 1	1	38770.90552	38771.43286	95	800	n
4433	Waveform 1	1	38783.89136	38784.22095	105	350	n
4433	Spectrogram 1	1	38783.89136	38784.22095	105	350	n
4434	Waveform 1	1	38790.68091	38790.81274	85	300	n
4434	Spectrogram 1	1	38790.68091	38790.81274	85	300	n
4435	Waveform 1	1	38794.96558	38795.09741	75	400	n
4435	Spectrogram 1	1	38794.96558	38795.09741	75	400	n
4436	Waveform 1	1	38795.55884	38796.08618	65	500	n
4436	Spectrogram 1	1	38795.55884	38796.08618	65	500	n
4437	Waveform 1	1	38809.40161	38809.53345	65	165	n
4437	Spectrogram 1	1	38809.40161	38809.53345	65	165	n
4438	Waveform 1	1	38829.44067	38829.57251	95	650	n
4438	Spectrogram 1	1	38829.44067	38829.57251	95	650	n
4439	Waveform 1	1	38835.70288	38836.36206	65	750	n
4439	Spectrogram 1	1	38835.70288	38836.36206	65	750	n
4440	Waveform 1	1	38840.97632	38841.43774	95	400	n
4440	Spectrogram 1	1	38840.97632	38841.43774	95	400	n
4441	Waveform 1	1	38844.66772	38845.3269	65	165	n
4441	Spectrogram 1	1	38844.66772	38845.3269	65	165	n
4442	Waveform 1	1	38851.39136	38852.05054	65	300	n
4442	Spectrogram 1	1	38851.39136	38852.05054	65	300	n
4443	Waveform 1	1	38864.97046	38865.82739	75	145	n
4443	Spectrogram 1	1	38864.97046	38865.82739	75	145	n
4444	Waveform 1	1	38870.77124	38871.69409	65	300	n
4444	Spectrogram 1	1	38870.77124	38871.69409	65	300	n
4445	Waveform 1	1	38872.48511	38873.01245	65	165	n
4445	Spectrogram 1	1	38872.48511	38873.01245	65	165	n
4446	Waveform 1	1	38879.34058	38879.99976	65	600	n
4446	Spectrogram 1	1	38879.34058	38879.99976	65	600	n
4447	Waveform 1	1	38897.59985	38897.66577	200	800	n
4447	Spectrogram 1	1	38897.59985	38897.66577	200	800	n
4448	Waveform 1	1	38902.14819	38902.47778	85	300	n
4448	Spectrogram 1	1	38902.14819	38902.47778	85	300	n
4449	Waveform 1	1	38903.40063	38903.59839	65	400	n
4449	Spectrogram 1	1	38903.40063	38903.59839	65	400	n
4450	Waveform 1	1	38903.59839	38903.79614	75	350	n
4450	Spectrogram 1	1	38903.59839	38903.79614	75	350	n
4451	Waveform 1	1	38910.45386	38911.44263	65	300	n
4451	Spectrogram 1	1	38910.45386	38911.44263	65	300	n
4452	Waveform 1	1	38932.47046	38932.53638	200	850	n
4452	Spectrogram 1	1	38932.47046	38932.53638	200	850	n
4453	Waveform 1	1	38936.42554	38936.55737	85	850	n
4453	Spectrogram 1	1	38936.42554	38936.55737	85	850	n
4454	Waveform 1	1	38956.72827	38956.86011	75	250	n
4454	Spectrogram 1	1	38956.72827	38956.86011	75	250	n
4455	Waveform 1	1	38975.58081	38976.37183	85	165	n
4455	Spectrogram 1	1	38975.58081	38976.37183	85	165	n
4456	Waveform 1	1	39004.84839	39005.57349	65	145	n
4456	Spectrogram 1	1	39004.84839	39005.57349	65	145	n
4457	Waveform 1	1	39011.57202	39012.16528	65	550	n
4457	Spectrogram 1	1	39011.57202	39012.16528	65	550	n
4458	Waveform 1	1	39042.02612	39043.01489	65	650	n
4458	Spectrogram 1	1	39042.02612	39043.01489	65	650	n
4459	Waveform 1	1	39051.65015	39052.11157	105	350	n
4459	Spectrogram 1	1	39051.65015	39052.11157	105	350	n
4460	Waveform 1	1	39052.11157	39052.17749	200	650	n
4460	Spectrogram 1	1	39052.11157	39052.17749	200	650	n
4461	Waveform 1	1	39052.44116	39053.10034	65	750	n
4461	Spectrogram 1	1	39052.44116	39053.10034	65	750	n
4462	Waveform 1	1	39053.62769	39053.6936	115	400	n
4462	Spectrogram 1	1	39053.62769	39053.6936	115	400	n
4463	Waveform 1	1	39061.60376	39061.99927	65	300	n
4463	Spectrogram 1	1	39061.60376	39061.99927	65	300	n
4464	Waveform 1	1	39061.99927	39062.72437	105	135	n
4464	Spectrogram 1	1	39061.99927	39062.72437	105	135	n
4465	Waveform 1	1	39068.78882	39069.97534	105	700	n
4465	Spectrogram 1	1	39068.78882	39069.97534	105	700	n
4466	Waveform 1	1	39070.76636	39071.16187	65	165	n
4466	Spectrogram 1	1	39070.76636	39071.16187	65	165	n
4467	Waveform 1	1	39081.51099	39081.64282	550	800	n
4467	Spectrogram 1	1	39081.51099	39081.64282	550	800	n
4468	Waveform 1	1	39111.56958	39111.6355	200	700	n
4468	Spectrogram 1	1	39111.56958	39111.6355	200	700	n
4469	Waveform 1	1	39116.90894	39117.10669	85	600	n
4469	Spectrogram 1	1	39116.90894	39117.10669	85	600	n
4470	Waveform 1	1	39117.10669	39118.09546	65	300	n
4470	Spectrogram 1	1	39117.10669	39118.09546	65	300	n
4471	Waveform 1	1	39118.55688	39118.6228	600	850	n
4471	Spectrogram 1	1	39118.55688	39118.6228	600	850	n
4472	Waveform 1	1	39129.96069	39130.15845	200	850	n
4472	Spectrogram 1	1	39129.96069	39130.15845	200	850	n
4473	Waveform 1	1	39131.54272	39132.07007	65	400	n
4473	Spectrogram 1	1	39131.54272	39132.07007	65	400	n
4474	Waveform 1	1	39138.00269	39138.20044	125	300	n
4474	Spectrogram 1	1	39138.00269	39138.20044	125	300	n
4475	Waveform 1	1	39154.15259	39154.28442	200	750	n
4475	Spectrogram 1	1	39154.15259	39154.28442	200	750	n
4476	Waveform 1	1	39163.31519	39163.84253	95	550	n
4476	Spectrogram 1	1	39163.31519	39163.84253	95	550	n
4477	Waveform 1	1	39200.55884	39201.28394	75	165	n
4477	Spectrogram 1	1	39200.55884	39201.28394	75	165	n
4478	Waveform 1	1	39208.73267	39209.32593	75	165	n
4478	Spectrogram 1	1	39208.73267	39209.32593	75	165	n
4479	Waveform 1	1	39215.19263	39215.25854	200	750	n
4479	Spectrogram 1	1	39215.19263	39215.25854	200	750	n
4480	Waveform 1	1	39219.8728	39220.07056	65	300	n
4480	Spectrogram 1	1	39219.8728	39220.07056	65	300	n
4481	Waveform 1	1	39235.6272	39237.20923	65	165	n
4481	Spectrogram 1	1	39235.6272	39237.20923	65	165	n
4482	Waveform 1	1	39243.20776	39243.27368	200	850	n
4482	Spectrogram 1	1	39243.20776	39243.27368	200	850	n
4483	Waveform 1	1	39260.54419	39261.86255	65	165	n
4483	Spectrogram 1	1	39260.54419	39261.86255	65	165	n
4484	Waveform 1	1	39286.05444	39286.44995	75	300	n
4484	Spectrogram 1	1	39286.05444	39286.44995	75	300	n
4485	Waveform 1	1	39296.13989	39296.27173	200	550	y
4485	Spectrogram 1	1	39296.13989	39296.27173	200	550	y
4486	Waveform 1	1	39299.96313	39300.5564	65	300	n
4486	Spectrogram 1	1	39299.96313	39300.5564	65	300	n
4487	Waveform 1	1	39307.93921	39308.13696	200	600	y
4487	Spectrogram 1	1	39307.93921	39308.13696	200	600	y
4488	Waveform 1	1	39316.83813	39316.96997	200	600	y
4488	Spectrogram 1	1	39316.83813	39316.96997	200	600	y
4489	Waveform 1	1	39356.85034	39357.0481	65	850	n
4489	Spectrogram 1	1	39356.85034	39357.0481	65	850	n
4490	Waveform 1	1	39370.89087	39370.95679	350	600	n
4490	Spectrogram 1	1	39370.89087	39370.95679	350	600	n
4491	Waveform 1	1	39380.44897	39380.84448	95	850	n
4491	Spectrogram 1	1	39380.44897	39380.84448	95	850	n
4492	Waveform 1	1	39383.67896	39383.74487	65	500	n
4492	Spectrogram 1	1	39383.67896	39383.74487	65	500	n
4493	Waveform 1	1	39393.50073	39394.09399	75	800	n
4493	Spectrogram 1	1	39393.50073	39394.09399	75	800	n
4494	Waveform 1	1	39424.74585	39424.9436	95	500	y
4494	Spectrogram 1	1	39424.74585	39424.9436	95	500	y
4495	Waveform 1	1	39436.47925	39436.94067	65	800	n
4495	Spectrogram 1	1	39436.47925	39436.94067	65	800	n
4496	Waveform 1	1	39446.63062	39446.69653	350	600	n
4496	Spectrogram 1	1	39446.63062	39446.69653	350	600	n
4497	Waveform 1	1	39470.62476	39471.02026	75	350	n
4497	Spectrogram 1	1	39470.62476	39471.02026	75	350	n
4498	Waveform 1	1	39471.02026	39472.00903	85	145	n
4498	Spectrogram 1	1	39471.02026	39472.00903	85	145	n
4499	Waveform 1	1	39473.12964	39473.19556	85	700	n
