Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
4880	Spectrogram 1	1	43150.69312	43151.15454	65	850
4881	Waveform 1	1	43154.71411	43155.0437	65	850
4881	Spectrogram 1	1	43154.71411	43155.0437	65	850
4882	Waveform 1	1	43158.66919	43159.46021	65	800
4882	Spectrogram 1	1	43158.66919	43159.46021	65	800
4883	Waveform 1	1	43162.55835	43162.69019	350	750
4883	Spectrogram 1	1	43162.55835	43162.69019	350	750
4884	Waveform 1	1	43166.44751	43166.57935	350	650
4884	Spectrogram 1	1	43166.44751	43166.57935	350	650
4885	Waveform 1	1	43170.27075	43171.52319	85	850
4885	Spectrogram 1	1	43170.27075	43171.52319	85	850
4886	Waveform 1	1	43174.22583	43175.08276	65	850
4886	Spectrogram 1	1	43174.22583	43175.08276	65	850
4887	Waveform 1	1	43178.11499	43179.10376	65	850
4887	Spectrogram 1	1	43178.11499	43179.10376	65	850
4888	Waveform 1	1	43181.93823	43182.72925	65	800
4888	Spectrogram 1	1	43181.93823	43182.72925	65	800
4889	Waveform 1	1	43185.76147	43186.55249	65	750
4889	Spectrogram 1	1	43185.76147	43186.55249	65	750
4890	Waveform 1	1	43189.65063	43190.37573	65	850
4890	Spectrogram 1	1	43189.65063	43190.37573	65	850
4891	Waveform 1	1	43193.40796	43194.26489	65	700
4891	Spectrogram 1	1	43193.40796	43194.26489	65	700
4892	Waveform 1	1	43197.2312	43198.08813	65	700
4892	Spectrogram 1	1	43197.2312	43198.08813	65	700
4893	Waveform 1	1	43200.72485	43201.05444	350	600
4893	Spectrogram 1	1	43200.72485	43201.05444	350	600
4896	Waveform 1	1	43213.05151	43213.11743	65	850
4896	Spectrogram 1	1	43213.05151	43213.11743	65	850
4897	Waveform 1	1	43213.11743	43213.18335	350	750
4897	Spectrogram 1	1	43213.11743	43213.18335	350	750
4898	Waveform 1	1	43217.33618	43217.4021	350	600
4898	Spectrogram 1	1	43217.33618	43217.4021	350	600
4899	Waveform 1	1	43217.4021	43218.1272	65	850
4899	Spectrogram 1	1	43217.4021	43218.1272	65	850
4900	Waveform 1	1	43221.55493	43222.60962	65	750
4900	Spectrogram 1	1	43221.55493	43222.60962	65	750
4901	Waveform 1	1	43225.8396	43226.10327	350	600
4901	Spectrogram 1	1	43225.8396	43226.10327	350	600
4902	Waveform 1	1	43229.92651	43230.84937	65	750
4902	Spectrogram 1	1	43229.92651	43230.84937	65	750
4903	Waveform 1	1	43234.21118	43234.40894	350	600
4903	Spectrogram 1	1	43234.21118	43234.40894	350	600
4906	Waveform 1	1	43255.89819	43256.62329	65	850
4906	Spectrogram 1	1	43255.89819	43256.62329	65	850
4907	Waveform 1	1	43260.05103	43260.24878	350	650
4907	Spectrogram 1	1	43260.05103	43260.24878	350	650
4908	Waveform 1	1	43275.7395	43275.87134	400	700
4908	Spectrogram 1	1	43275.7395	43275.87134	400	700
4917	Waveform 1	1	43353.1272	43353.45679	125	400
4917	Spectrogram 1	1	43353.1272	43353.45679	125	400
4918	Waveform 1	1	43358.66431	43359.3894	85	300
4918	Spectrogram 1	1	43358.66431	43359.3894	85	300
4919	Waveform 1	1	43459.58472	43460.17798	65	350
4919	Spectrogram 1	1	43459.58472	43460.17798	65	350
4920	Waveform 1	1	43468.54956	43469.0769	65	500
4920	Spectrogram 1	1	43468.54956	43469.0769	65	500
4922	Waveform 1	1	43477.77808	43478.30542	75	850
4922	Spectrogram 1	1	43477.77808	43478.30542	75	850
4924	Waveform 1	1	43482.9856	43483.77661	65	500
4924	Spectrogram 1	1	43482.9856	43483.77661	65	500
4925	Waveform 1	1	43488.06128	43488.91821	65	450
4925	Spectrogram 1	1	43488.06128	43488.91821	65	450
4926	Waveform 1	1	43493.13696	43494.19165	85	450
4926	Spectrogram 1	1	43493.13696	43494.19165	85	450
4927	Waveform 1	1	43498.27856	43499.46509	65	550
4927	Spectrogram 1	1	43498.27856	43499.46509	65	550
4928	Waveform 1	1	43503.35425	43504.21118	75	350
4928	Spectrogram 1	1	43503.35425	43504.21118	75	350
4929	Waveform 1	1	43508.36401	43509.28687	95	400
4929	Spectrogram 1	1	43508.36401	43509.28687	95	400
4930	Waveform 1	1	43518.31763	43519.04272	85	400
4930	Spectrogram 1	1	43518.31763	43519.04272	85	400
4931	Waveform 1	1	43523.52515	43523.78882	65	450
4931	Spectrogram 1	1	43523.52515	43523.78882	65	450
4932	Waveform 1	1	43523.78882	43524.11841	85	450
4932	Spectrogram 1	1	43523.78882	43524.11841	85	450
4933	Waveform 1	1	43528.66675	43529.06226	105	300
4933	Spectrogram 1	1	43528.66675	43529.06226	105	300
4934	Waveform 1	1	43539.93872	43540.53198	65	400
4934	Spectrogram 1	1	43539.93872	43540.53198	65	400
4936	Waveform 1	1	43546.79419	43547.51929	65	400
4936	Spectrogram 1	1	43546.79419	43547.51929	65	400
4937	Waveform 1	1	43552.52905	43552.85864	105	400
4937	Spectrogram 1	1	43552.52905	43552.85864	105	400
4938	Waveform 1	1	43562.02124	43562.15308	125	500
4938	Spectrogram 1	1	43562.02124	43562.15308	125	500
4939	Waveform 1	1	43568.08569	43568.34937	115	450
4939	Spectrogram 1	1	43568.08569	43568.34937	115	450
4940	Waveform 1	1	43574.28198	43574.47974	150	500
4940	Spectrogram 1	1	43574.28198	43574.47974	150	500
4941	Waveform 1	1	43582.0603	43582.19214	200	500
4941	Spectrogram 1	1	43582.0603	43582.19214	200	500
4942	Waveform 1	1	43584.10376	43584.69702	95	550
4942	Spectrogram 1	1	43584.10376	43584.69702	95	550
4944	Waveform 1	1	43589.97046	43590.56372	65	400
4944	Spectrogram 1	1	43589.97046	43590.56372	65	400
4945	Waveform 1	1	43597.0896	43597.55103	85	400
4945	Spectrogram 1	1	43597.0896	43597.55103	85	400
4947	Waveform 1	1	43629.85083	43630.1145	135	600
4947	Spectrogram 1	1	43629.85083	43630.1145	135	600
4953	Waveform 1	1	43940.12671	43940.32446	105	500
4953	Spectrogram 1	1	43940.12671	43940.32446	105	500
4960	Waveform 1	1	44058.38354	44059.24048	65	650
4960	Spectrogram 1	1	44058.38354	44059.24048	65	650
4961	Waveform 1	1	44066.95288	44067.48022	65	550
4961	Spectrogram 1	1	44066.95288	44067.48022	65	550
4963	Waveform 1	1	44076.24731	44076.77466	65	450
4963	Spectrogram 1	1	44076.24731	44076.77466	65	450
4965	Waveform 1	1	44081.323	44081.78442	65	850
4965	Spectrogram 1	1	44081.323	44081.78442	65	850
4966	Waveform 1	1	44081.78442	44081.98218	150	450
4966	Spectrogram 1	1	44081.78442	44081.98218	150	450
4967	Waveform 1	1	44086.4646	44086.92603	85	550
4967	Spectrogram 1	1	44086.4646	44086.92603	85	550
4968	Waveform 1	1	44086.92603	44087.1897	75	600
4968	Spectrogram 1	1	44086.92603	44087.1897	75	600
4969	Waveform 1	1	44091.54028	44092.06763	115	550
4969	Spectrogram 1	1	44091.54028	44092.06763	115	550
4970	Waveform 1	1	44092.06763	44092.39722	85	850
4970	Spectrogram 1	1	44092.06763	44092.39722	85	850
4971	Waveform 1	1	44096.68188	44097.20923	75	850
4971	Spectrogram 1	1	44096.68188	44097.20923	75	850
4972	Waveform 1	1	44097.20923	44097.53882	85	400
4972	Spectrogram 1	1	44097.20923	44097.53882	85	400
4973	Waveform 1	1	44098.26392	44098.46167	150	750
4973	Spectrogram 1	1	44098.26392	44098.46167	150	750
4974	Waveform 1	1	44101.75757	44102.28491	65	750
4974	Spectrogram 1	1	44101.75757	44102.28491	65	750
4975	Waveform 1	1	44102.28491	44102.74634	95	450
4975	Spectrogram 1	1	44102.28491	44102.74634	95	450
4976	Waveform 1	1	44104.26245	44104.46021	250	600
4976	Spectrogram 1	1	44104.26245	44104.46021	250	600
4977	Waveform 1	1	44107.42651	44107.62427	115	700
4977	Spectrogram 1	1	44107.42651	44107.62427	115	700
4978	Waveform 1	1	44110.52466	44110.72241	125	750
4978	Spectrogram 1	1	44110.52466	44110.72241	125	750
4979	Waveform 1	1	44111.97485	44112.5022	125	550
4979	Spectrogram 1	1	44111.97485	44112.5022	125	550
4981	Waveform 1	1	44121.79663	44122.71948	65	450
4981	Spectrogram 1	1	44121.79663	44122.71948	65	450
4982	Waveform 1	1	44126.87231	44127.66333	65	850
4982	Spectrogram 1	1	44126.87231	44127.66333	65	850
4983	Waveform 1	1	44147.76831	44148.22974	95	400
4983	Spectrogram 1	1	44147.76831	44148.22974	95	400
4984	Waveform 1	1	44153.37134	44154.09644	85	550
4984	Spectrogram 1	1	44153.37134	44154.09644	85	550
4985	Waveform 1	1	44160.35864	44160.82007	95	600
4985	Spectrogram 1	1	44160.35864	44160.82007	95	600
4986	Waveform 1	1	44165.698	44165.76392	400	850
4986	Spectrogram 1	1	44165.698	44165.76392	400	850
4987	Waveform 1	1	44170.31226	44170.97144	65	450
4987	Spectrogram 1	1	44170.31226	44170.97144	65	450
4988	Waveform 1	1	44175.9812	44176.37671	85	450
4988	Spectrogram 1	1	44175.9812	44176.37671	85	450
4989	Waveform 1	1	44181.71606	44182.04565	115	550
4989	Spectrogram 1	1	44181.71606	44182.04565	115	550
4990	Waveform 1	1	44188.50562	44189.16479	65	800
4990	Spectrogram 1	1	44188.50562	44189.16479	65	800
4991	Waveform 1	1	44194.10864	44194.7019	65	850
4991	Spectrogram 1	1	44194.10864	44194.7019	65	850
4992	Waveform 1	1	44199.71167	44199.84351	85	550
4992	Spectrogram 1	1	44199.71167	44199.84351	85	550
4994	Waveform 1	1	44223.24438	44223.96948	65	700
4994	Spectrogram 1	1	44223.24438	44223.96948	65	700
4996	Waveform 1	1	44307.61938	44308.08081	65	500
4996	Spectrogram 1	1	44307.61938	44308.08081	65	500
4997	Waveform 1	1	44316.32056	44316.91382	65	700
4997	Spectrogram 1	1	44316.32056	44316.91382	65	700
4998	Waveform 1	1	44325.61499	44326.27417	65	700
4998	Spectrogram 1	1	44325.61499	44326.27417	65	700
4999	Waveform 1	1	44330.69067	44330.82251	150	400
4999	Spectrogram 1	1	44330.69067	44330.82251	150	400
5000	Waveform 1	1	44335.76636	44336.35962	65	400
5000	Spectrogram 1	1	44335.76636	44336.35962	65	400
5001	Waveform 1	1	44340.90796	44341.03979	85	700
5001	Spectrogram 1	1	44340.90796	44341.03979	85	700
5003	Waveform 1	1	44346.04956	44347.03833	65	500
5003	Spectrogram 1	1	44346.04956	44347.03833	65	500
5004	Waveform 1	1	44351.19116	44351.78442	125	450
5004	Spectrogram 1	1	44351.19116	44351.78442	125	450
5005	Waveform 1	1	44361.14478	44361.67212	65	400
5005	Spectrogram 1	1	44361.14478	44361.67212	65	400
5006	Waveform 1	1	44366.28638	44366.41821	150	450
5006	Spectrogram 1	1	44366.28638	44366.41821	150	450
5011	Waveform 1	1	44392.45581	44392.91724	75	600
5011	Spectrogram 1	1	44392.45581	44392.91724	75	600
5012	Waveform 1	1	44402.73901	44402.87085	150	550
5012	Spectrogram 1	1	44402.73901	44402.87085	150	550
5013	Waveform 1	1	44408.14429	44408.9353	75	450
5013	Spectrogram 1	1	44408.14429	44408.9353	75	450
5014	Waveform 1	1	44413.48364	44413.74731	135	350
5014	Spectrogram 1	1	44413.48364	44413.74731	135	350
5015	Waveform 1	1	44425.74438	44425.87622	150	450
5015	Spectrogram 1	1	44425.74438	44425.87622	150	450
5017	Waveform 1	1	44450.46362	44450.66138	85	450
5017	Spectrogram 1	1	44450.46362	44450.66138	85	450
5018	Waveform 1	1	44456.59399	44456.79175	150	400
5018	Spectrogram 1	1	44456.59399	44456.79175	150	400
5019	Waveform 1	1	44536.68433	44537.27759	65	650
5019	Spectrogram 1	1	44536.68433	44537.27759	65	650
5020	Waveform 1	1	44546.1106	44546.63794	65	550
5020	Spectrogram 1	1	44546.1106	44546.63794	65	550
5021	Waveform 1	1	44546.63794	44546.96753	105	500
5021	Spectrogram 1	1	44546.63794	44546.96753	105	500
5022	Waveform 1	1	44555.27319	44555.73462	65	800
5022	Spectrogram 1	1	44555.27319	44555.73462	65	800
5023	Waveform 1	1	44555.73462	44555.86646	200	750
5023	Spectrogram 1	1	44555.73462	44555.86646	200	750
5024	Waveform 1	1	44560.34888	44561.00806	65	400
5024	Spectrogram 1	1	44560.34888	44561.00806	65	400
5025	Waveform 1	1	44565.35864	44565.88599	65	850
5025	Spectrogram 1	1	44565.35864	44565.88599	65	850
5026	Waveform 1	1	44565.88599	44566.01782	150	850
5026	Spectrogram 1	1	44565.88599	44566.01782	150	850
5027	Waveform 1	1	44570.56616	44571.48901	65	650
5027	Spectrogram 1	1	44570.56616	44571.48901	65	650
5028	Waveform 1	1	44575.57593	44576.03735	65	550
5028	Spectrogram 1	1	44575.57593	44576.03735	65	550
5029	Waveform 1	1	44576.03735	44576.49878	95	400
5029	Spectrogram 1	1	44576.03735	44576.49878	95	400
5030	Waveform 1	1	44580.78345	44581.31079	65	450
5030	Spectrogram 1	1	44580.78345	44581.31079	65	450
5031	Waveform 1	1	44581.31079	44581.77222	75	350
5031	Spectrogram 1	1	44581.31079	44581.77222	75	350
5032	Waveform 1	1	44585.85913	44586.51831	85	400
5032	Spectrogram 1	1	44585.85913	44586.51831	85	400
5033	Waveform 1	1	44595.61499	44596.20825	75	350
5033	Spectrogram 1	1	44595.61499	44596.20825	75	350
5034	Waveform 1	1	44600.75659	44601.08618	95	450
5034	Spectrogram 1	1	44600.75659	44601.08618	95	450
5036	Waveform 1	1	44622.70728	44623.23462	75	750
5036	Spectrogram 1	1	44622.70728	44623.23462	75	750
5037	Waveform 1	1	44627.84888	44628.3103	65	450
5037	Spectrogram 1	1	44627.84888	44628.3103	65	450
5038	Waveform 1	1	44640.0437	44640.24146	150	450
5038	Spectrogram 1	1	44640.0437	44640.24146	150	450
5039	Waveform 1	1	44645.58081	44645.77856	125	450
5039	Spectrogram 1	1	44645.58081	44645.77856	125	450
5040	Waveform 1	1	44650.59058	44651.18384	125	400
5040	Spectrogram 1	1	44650.59058	44651.18384	125	400
5044	Waveform 1	1	44712.15796	44713.54224	65	450
5044	Spectrogram 1	1	44712.15796	44713.54224	65	450
5046	Waveform 1	1	44796.46704	44796.86255	65	400
5046	Spectrogram 1	1	44796.46704	44796.86255	65	400
5047	Waveform 1	1	44805.82739	44806.55249	65	550
5047	Spectrogram 1	1	44805.82739	44806.55249	65	550
5048	Waveform 1	1	44815.18774	44815.84692	65	450
5048	Spectrogram 1	1	44815.18774	44815.84692	65	450
5049	Waveform 1	1	44820.19751	44820.72485	65	550
5049	Spectrogram 1	1	44820.19751	44820.72485	65	550
5050	Waveform 1	1	44820.72485	44820.79077	150	400
5050	Spectrogram 1	1	44820.72485	44820.79077	150	400
5052	Waveform 1	1	44825.20728	44825.99829	65	850
5052	Spectrogram 1	1	44825.20728	44825.99829	65	850
5053	Waveform 1	1	44828.2395	44828.43726	125	500
5053	Spectrogram 1	1	44828.2395	44828.43726	125	500
5054	Waveform 1	1	44830.28296	44830.8103	75	450
5054	Spectrogram 1	1	44830.28296	44830.8103	75	450
5055	Waveform 1	1	44830.8103	44830.94214	200	500
5055	Spectrogram 1	1	44830.8103	44830.94214	200	500
5056	Waveform 1	1	44834.36987	44834.50171	125	450
5056	Spectrogram 1	1	44834.36987	44834.50171	125	450
5057	Waveform 1	1	44835.29272	44835.75415	75	500
5057	Spectrogram 1	1	44835.29272	44835.75415	75	500
5058	Waveform 1	1	44835.75415	44835.9519	105	400
5058	Spectrogram 1	1	44835.75415	44835.9519	105	400
5059	Waveform 1	1	44840.30249	44840.46729	105	450
5059	Spectrogram 1	1	44840.30249	44840.46729	105	450
5061	Waveform 1	1	44845.37817	44845.90552	65	850
5061	Spectrogram 1	1	44845.37817	44845.90552	65	850
5062	Waveform 1	1	44845.90552	44845.97144	200	800
5062	Spectrogram 1	1	44845.90552	44845.97144	200	800
5063	Waveform 1	1	44850.58569	44851.17896	85	850
5063	Spectrogram 1	1	44850.58569	44851.17896	85	850
5064	Waveform 1	1	44855.66138	44856.18872	115	800
5064	Spectrogram 1	1	44855.66138	44856.18872	115	800
5065	Waveform 1	1	44856.18872	44856.32056	150	500
5065	Spectrogram 1	1	44856.18872	44856.32056	150	500
5066	Waveform 1	1	44860.8689	44861.33032	115	750
5066	Spectrogram 1	1	44860.8689	44861.33032	115	750
5067	Waveform 1	1	44861.33032	44861.52808	150	550
5067	Spectrogram 1	1	44861.33032	44861.52808	150	550
5069	Waveform 1	1	44874.18433	44874.25024	250	400
5069	Spectrogram 1	1	44874.18433	44874.25024	250	400
5071	Waveform 1	1	44878.20532	44878.66675	85	350
5071	Spectrogram 1	1	44878.20532	44878.66675	85	350
5072	Waveform 1	1	44883.94019	44884.46753	95	450
5072	Spectrogram 1	1	44883.94019	44884.46753	95	450
5073	Waveform 1	1	44896.26685	44896.66235	125	350
5073	Spectrogram 1	1	44896.26685	44896.66235	125	350
5074	Waveform 1	1	44901.86987	44902.46313	65	500
5074	Spectrogram 1	1	44901.86987	44902.46313	65	500
5075	Waveform 1	1	44907.34106	44907.53882	105	400
5075	Spectrogram 1	1	44907.34106	44907.53882	105	400
5076	Waveform 1	1	44924.47974	44925.073	65	450
5076	Spectrogram 1	1	44924.47974	44925.073	65	450
5078	Waveform 1	1	44989.73853	44989.93628	85	750
5078	Spectrogram 1	1	44989.73853	44989.93628	85	750
5082	Waveform 1	1	45248.20288	45248.86206	65	400
5082	Spectrogram 1	1	45248.20288	45248.86206	65	400
5083	Waveform 1	1	45256.77222	45257.69507	65	750
5083	Spectrogram 1	1	45256.77222	45257.69507	65	750
5084	Waveform 1	1	45265.8689	45266.33032	65	450
5084	Spectrogram 1	1	45265.8689	45266.33032	65	450
5085	Waveform 1	1	45266.33032	45266.52808	150	400
5085	Spectrogram 1	1	45266.33032	45266.52808	150	400
5089	Waveform 1	1	45300.47583	45301.00317	65	400
5089	Spectrogram 1	1	45300.47583	45301.00317	65	400
5091	Waveform 1	1	45326.38159	45326.51343	135	450
5091	Spectrogram 1	1	45326.38159	45326.51343	135	450
5092	Waveform 1	1	45350.04614	45350.2439	200	550
5092	Spectrogram 1	1	45350.04614	45350.2439	200	550
5105	Waveform 1	1	45628.6814	45629.27466	65	450
5105	Spectrogram 1	1	45628.6814	45629.27466	65	450
5138	Waveform 1	1	46090.10718	46090.30493	135	850
5138	Spectrogram 1	1	46090.10718	46090.30493	135	850
5156	Waveform 1	1	46282.32397	46282.45581	200	850
5156	Spectrogram 1	1	46282.32397	46282.45581	200	850
5159	Waveform 1	1	46317.91968	46318.11743	85	600
5159	Spectrogram 1	1	46317.91968	46318.11743	85	600
5173	Waveform 1	1	46517.05786	46517.1897	150	850
5173	Spectrogram 1	1	46517.05786	46517.1897	150	850
5205	Waveform 1	1	46705.31958	46705.45142	200	850
5205	Spectrogram 1	1	46705.31958	46705.45142	200	850
5215	Waveform 1	1	46901.16187	46902.0188	115	350
5215	Spectrogram 1	1	46901.16187	46902.0188	115	350
5216	Waveform 1	1	46928.4519	46928.51782	200	500
5216	Spectrogram 1	1	46928.4519	46928.51782	200	500
5304	Waveform 1	1	47667.06274	47667.2605	85	350
5304	Spectrogram 1	1	47667.06274	47667.2605	85	350
5307	Waveform 1	1	47689.54077	47689.80444	75	450
5307	Spectrogram 1	1	47689.54077	47689.80444	75	450
5332	Waveform 1	1	47929.02075	47929.21851	200	600
5332	Spectrogram 1	1	47929.02075	47929.21851	200	600
5371	Waveform 1	1	48187.68286	48187.8147	150	600
5371	Spectrogram 1	1	48187.68286	48187.8147	150	600
5375	Waveform 1	1	48236.06665	48236.2644	125	350
5375	Spectrogram 1	1	48236.06665	48236.2644	125	350
5439	Waveform 1	1	48768.09058	48768.28833	105	650
5439	Spectrogram 1	1	48768.09058	48768.28833	105	650
5440	Waveform 1	1	48772.17749	48772.24341	200	650
5440	Spectrogram 1	1	48772.17749	48772.24341	200	650
5441	Waveform 1	1	48776.06665	48776.19849	200	850
5441	Spectrogram 1	1	48776.06665	48776.19849	200	850
5442	Waveform 1	1	48779.95581	48781.0105	65	850
5442	Spectrogram 1	1	48779.95581	48781.0105	65	850
5443	Waveform 1	1	48783.84497	48784.04272	200	850
5443	Spectrogram 1	1	48783.84497	48784.04272	200	850
5444	Waveform 1	1	48787.73413	48787.86597	150	850
5444	Spectrogram 1	1	48787.73413	48787.86597	150	850
5445	Waveform 1	1	48791.55737	48791.62329	200	850
5445	Spectrogram 1	1	48791.55737	48791.62329	200	850
5446	Waveform 1	1	48795.3147	48795.51245	200	850
5446	Spectrogram 1	1	48795.3147	48795.51245	200	850
5447	Waveform 1	1	48799.07202	48799.7312	135	850
5447	Spectrogram 1	1	48799.07202	48799.7312	135	850
5448	Waveform 1	1	48803.09302	48803.29077	150	850
5448	Spectrogram 1	1	48803.09302	48803.29077	150	850
5449	Waveform 1	1	48806.91626	48807.64136	85	850
5449	Spectrogram 1	1	48806.91626	48807.64136	85	850
5452	Waveform 1	1	48810.80542	48811.00317	135	850
5452	Spectrogram 1	1	48810.80542	48811.00317	135	850
5453	Waveform 1	1	48814.95825	48815.15601	350	650
5453	Spectrogram 1	1	48814.95825	48815.15601	350	650
5454	Waveform 1	1	48819.11108	48819.30884	85	450
5454	Spectrogram 1	1	48819.11108	48819.30884	85	450
5455	Waveform 1	1	48823.26392	48823.39575	350	650
5455	Spectrogram 1	1	48823.26392	48823.39575	350	650
5457	Waveform 1	1	48838.88647	48839.08423	150	650
5457	Spectrogram 1	1	48838.88647	48839.08423	150	650
5472	Waveform 1	1	48925.76636	48925.96411	200	500
5472	Spectrogram 1	1	48925.76636	48925.96411	200	500
5493	Waveform 1	1	49053.51538	49053.71313	75	850
5493	Spectrogram 1	1	49053.51538	49053.71313	75	850
5494	Waveform 1	1	49057.40454	49057.60229	150	550
5494	Spectrogram 1	1	49057.40454	49057.60229	150	550
5496	Waveform 1	1	49061.49146	49061.68921	200	650
5496	Spectrogram 1	1	49061.49146	49061.68921	200	650
5498	Waveform 1	1	49065.57837	49065.90796	115	850
5498	Spectrogram 1	1	49065.57837	49065.90796	115	850
5500	Waveform 1	1	49069.86304	49069.99487	200	800
5500	Spectrogram 1	1	49069.86304	49069.99487	200	800
5504	Waveform 1	1	49087.72681	49087.92456	150	550
5504	Spectrogram 1	1	49087.72681	49087.92456	150	550
5510	Waveform 1	1	49130.37573	49131.16675	65	500
5510	Spectrogram 1	1	49130.37573	49131.16675	65	500
5529	Waveform 1	1	49259.24536	49259.3772	200	850
5529	Spectrogram 1	1	49259.24536	49259.3772	200	850
5537	Waveform 1	1	49341.64282	49341.77466	135	650
5537	Spectrogram 1	1	49341.64282	49341.77466	135	650
5539	Waveform 1	1	49345.53198	49345.66382	150	850
5539	Spectrogram 1	1	49345.53198	49345.66382	150	850
5540	Waveform 1	1	49349.42114	49349.55298	150	700
5540	Spectrogram 1	1	49349.42114	49349.55298	150	700
5541	Waveform 1	1	49351.86011	49351.92603	350	750
5541	Spectrogram 1	1	49351.86011	49351.92603	350	750
5542	Waveform 1	1	49351.92603	49352.12378	200	850
5542	Spectrogram 1	1	49351.92603	49352.12378	200	850
5544	Waveform 1	1	49355.8811	49356.01294	200	850
5544	Spectrogram 1	1	49355.8811	49356.01294	200	850
5545	Waveform 1	1	49359.77026	49359.96802	250	650
5545	Spectrogram 1	1	49359.77026	49359.96802	250	650
5548	Waveform 1	1	49375.59058	49375.72241	125	350
5548	Spectrogram 1	1	49375.59058	49375.72241	125	350
5552	Waveform 1	1	49427.99536	49428.1272	150	450
5552	Spectrogram 1	1	49427.99536	49428.1272	150	450
