Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	status
3061	Spectrogram 1	1	28325.774780273	28327.336303711	1300.0	1550.0	
3062	Spectrogram 1	1	28328.117065429	28329.678588867	1150.0	1350.0	
3063	Spectrogram 1	1	28330.979858398	28333.061889648	1200.0	1450.0	
3064	Spectrogram 1	1	28336.445190430	28340.088745117	1050.0	1700.0	
3065	Spectrogram 1	1	28338.527221680	28340.088745117	1450.0	1600.0	
3066	Spectrogram 1	1	28345.033569336	28347.115600586	1000.0	1700.0	
3067	Spectrogram 1	1	28347.375854492	28349.197631836	1300.0	1700.0	
3068	Spectrogram 1	1	28360.518676757	28361.950073242	1000.0	1200.0	
3069	Spectrogram 1	1	28371.839721680	28376.003784180	1000.0	1700.0	
3070	Spectrogram 1	1	28379.387084961	28382.770385742	1000.0	1750.0	
3071	Spectrogram 1	1	28398.255493164	28400.467651367	1300.0	1450.0	
3072	Spectrogram 1	1	28409.576538086	28412.179077148	1200.0	1700.0	
3073	Spectrogram 1	1	28414.781616211	28416.603393555	1200.0	1600.0	
3074	Spectrogram 1	1	28429.616088867	28431.698120117	1300.0	1450.0	
3075	Spectrogram 1	1	28433.780151367	28436.382690430	1100.0	1700.0	
3076	Spectrogram 1	1	28441.587768555	28444.190307617	1200.0	1550.0	
3077	Spectrogram 1	1	28453.038940430	28456.161987305	1200.0	1600.0	
3078	Spectrogram 1	1	28459.545288086	28462.668334961	1050.0	1600.0	
3079	Spectrogram 1	1	28463.969604492	28466.311889648	1300.0	1450.0	
3080	Spectrogram 1	1	28483.748901367	28485.570678711	1300.0	1600.0	
3081	Spectrogram 1	1	28489.214233398	28491.556518555	1200.0	1600.0	
3082	Spectrogram 1	1	28500.405151367	28502.487182617	1200.0	1450.0	
3083	Spectrogram 1	1	28504.048706055	28506.911499023	1100.0	1700.0	
3084	Spectrogram 1	1	28514.719116211	28516.801147461	1300.0	1700.0	
3085	Spectrogram 1	1	28528.772827148	28530.334350586	1300.0	1500.0	
3086	Spectrogram 1	1	28533.197143555	28536.059936523	1150.0	1700.0	
3087	Spectrogram 1	1	28540.223999023	28542.306030273	1200.0	1700.0	
3088	Spectrogram 1	1	28542.956665039	28544.127807617	1300.0	1450.0	
3089	Spectrogram 1	1	28557.921264648	28560.523803711	1200.0	1650.0	
3090	Spectrogram 1	1	28566.509643555	28569.632690430	1050.0	1700.0	
3091	Spectrogram 1	1	28583.946655273	28586.549194336	1200.0	1600.0	
3092	Spectrogram 1	1	28595.658081055	28597.219604492	1200.0	1450.0	
3093	Spectrogram 1	1	28599.561889648	28603.725952148	1150.0	1700.0	
3094	Spectrogram 1	1	28608.931030273	28610.492553711	1350.0	1750.0	
3095	Spectrogram 1	1	28611.793823242	28614.136108398	1250.0	1500.0	
3096	Spectrogram 1	1	28628.710327148	28630.532104492	1200.0	1450.0	
3097	Spectrogram 1	1	28634.175659180	28636.517944336	1200.0	1600.0	
3098	Spectrogram 1	1	28638.079467773	28639.901245117	1250.0	1650.0	
3099	Spectrogram 1	1	28647.188354492	28648.749877930	1300.0	1500.0	
3100	Spectrogram 1	1	28665.145874023	28668.268920898	1050.0	1700.0	
3101	Spectrogram 1	1	28673.734252930	28676.336791992	1250.0	1450.0	
3102	Spectrogram 1	1	28696.896850586	28698.458374023	1550.0	1700.0	
3103	Spectrogram 1	1	28703.142944336	28704.444213867	1100.0	1400.0	
3104	Spectrogram 1	1	28706.786499023	28710.430053711	1100.0	1700.0	
3105	Spectrogram 1	1	28710.950561523	28713.032592773	1300.0	1450.0	
3106	Spectrogram 1	1	28727.346557617	28730.469604492	1200.0	1450.0	
3107	Spectrogram 1	1	28737.756713867	28740.098999023	1200.0	1700.0	
3108	Spectrogram 1	1	28747.386108398	28748.427124023	1300.0	1450.0	
3109	Spectrogram 1	1	28761.439819336	28765.343627930	1300.0	1600.0	
3110	Spectrogram 1	1	28779.397338867	28781.999877930	1200.0	1600.0	
3111	Spectrogram 1	1	28784.081909180	28785.383178711	1250.0	1450.0	
3112	Spectrogram 1	1	28796.834350586	28800.217651367	1000.0	1250.0	
3113	Spectrogram 1	1	28814.271362305	28816.353393555	1150.0	1700.0	
3114	Spectrogram 1	1	28820.257202148	28821.558471680	1300.0	1450.0	
3115	Spectrogram 1	1	28824.941772461	28827.023803711	1300.0	1450.0	
3116	Spectrogram 1	1	28834.701293945	28836.392944336	1300.0	1450.0	
3117	Spectrogram 1	1	28844.721069336	28846.022338867	1250.0	1500.0	
3118	Spectrogram 1	1	28860.076049805	28861.377319336	1200.0	1450.0	
3119	Spectrogram 1	1	28868.924682617	28870.746459961	1300.0	1450.0	
3120	Spectrogram 1	1	28872.307983398	28873.609252930	1150.0	1350.0	
3121	Spectrogram 1	1	28874.650268555	28876.472045898	1200.0	1450.0	
3122	Spectrogram 1	1	28890.395629883	28892.087280273	1300.0	1450.0	
3123	Spectrogram 1	1	28894.429565430	28896.771850586	1000.0	1450.0	
3124	Spectrogram 1	1	28898.593627930	28900.935913086	1000.0	1450.0	
3125	Spectrogram 1	1	28910.305053711	28912.907592773	1000.0	1350.0	
3126	Spectrogram 1	1	28919.934448242	28921.756225586	1250.0	1450.0	
3127	Spectrogram 1	1	28922.536987305	28924.098510742	1300.0	1550.0	
3128	Spectrogram 1	1	28929.563842773	28930.865112305	1000.0	1150.0	
3129	Spectrogram 1	1	28950.904663086	28955.328979492	1300.0	1700.0	
3130	Spectrogram 1	1	28954.287963867	28956.109741211	1200.0	1700.0	
3131	Spectrogram 1	1	28966.389770508	28968.081420898	1300.0	1450.0	
3132	Spectrogram 1	1	28974.067260742	28977.190307617	1200.0	1600.0	
3133	Spectrogram 1	1	28983.696655273	28984.737670898	1300.0	1450.0	
3134	Spectrogram 1	1	28993.326049805	28995.928588867	1100.0	1700.0	
3135	Spectrogram 1	1	28999.832397461	29002.434936523	1200.0	1700.0	
3136	Spectrogram 1	1	29023.255249023	29025.857788086	1200.0	1700.0	
3137	Spectrogram 1	1	29028.980834961	29031.843627930	1200.0	1600.0	
3138	Spectrogram 1	1	29032.624389648	29034.966674805	1200.0	1450.0	
3139	Spectrogram 1	1	29045.376831055	29048.239624023	1250.0	1750.0	
3140	Spectrogram 1	1	29055.526733398	29057.608764648	1300.0	1450.0	
3141	Spectrogram 1	1	29064.375366211	29068.799682617	1200.0	1750.0	
3142	Spectrogram 1	1	29077.908569336	29080.511108398	1200.0	1550.0	
3143	Spectrogram 1	1	29087.798217773	29089.880249023	1200.0	1700.0	
3144	Spectrogram 1	1	29097.167358398	29099.249389648	1250.0	1650.0	
3145	Spectrogram 1	1	29102.112182617	29104.714721680	1200.0	1700.0	
3146	Spectrogram 1	1	29119.028686523	29121.370971680	1150.0	1450.0	
3147	Spectrogram 1	1	29124.494018555	29127.096557617	1250.0	1700.0	
3148	Spectrogram 1	1	29144.013061523	29145.574584961	1200.0	1400.0	
3149	Spectrogram 1	1	29150.779663086	29152.861694336	1200.0	1450.0	
3150	Spectrogram 1	1	29155.984741211	29158.327026367	1300.0	1450.0	
3151	Spectrogram 1	1	29161.970581055	29164.052612305	1300.0	1550.0	
3152	Spectrogram 1	1	29172.120483398	29173.421752930	1050.0	1300.0	
3153	Spectrogram 1	1	29181.099243164	29182.790893555	1400.0	1550.0	
3154	Spectrogram 1	1	29184.092163086	29185.913940430	1200.0	1700.0	
3155	Spectrogram 1	1	29192.940795898	29195.803588867	1200.0	1700.0	
3156	Spectrogram 1	1	29220.267456055	29222.089233398	1200.0	1700.0	
3157	Spectrogram 1	1	29223.390502930	29226.253295898	1200.0	1700.0	
3158	Spectrogram 1	1	29240.046752930	29241.087768555	1000.0	1200.0	
3159	Spectrogram 1	1	29244.471069336	29247.594116211	1200.0	1550.0	
3160	Spectrogram 1	1	29250.456909180	29253.059448242	1200.0	1600.0	
3161	Spectrogram 1	1	29276.222045898	29278.043823242	1300.0	1500.0	
3162	Spectrogram 1	1	29280.255981445	29282.988647461	1300.0	1450.0	
3163	Spectrogram 1	1	29285.330932617	29287.673217773	1200.0	1450.0	
3164	Spectrogram 1	1	29304.589721680	29306.932006836	1200.0	1600.0	
3165	Spectrogram 1	1	29313.698608398	29314.739624023	1600.0	1750.0	
3166	Spectrogram 1	1	29315.520385742	29316.561401367	1300.0	1450.0	
3167	Spectrogram 1	1	29324.889526367	29327.231811523	1300.0	1600.0	
3168	Spectrogram 1	1	29350.134155273	29351.435424805	1300.0	1450.0	
3169	Spectrogram 1	1	29360.544311523	29362.105834961	1200.0	1650.0	
3170	Spectrogram 1	1	29363.667358398	29364.708374023	1100.0	1250.0	
3171	Spectrogram 1	1	29371.474975586	29372.515991211	1000.0	1150.0	
3172	Spectrogram 1	1	29379.542846680	29381.104370117	1550.0	1700.0	
3173	Spectrogram 1	1	29381.364624023	29383.706909180	1300.0	1450.0	
3174	Spectrogram 1	1	29390.473510742	29392.815795898	1000.0	1400.0	
3175	Spectrogram 1	1	29402.965698242	29405.568237305	1200.0	1700.0	
3176	Spectrogram 1	1	29409.211791992	29411.293823242	1200.0	1700.0	
3177	Spectrogram 1	1	29423.005249023	29425.607788086	1100.0	1550.0	
3178	Spectrogram 1	1	29433.025024414	29434.456420898	1000.0	1150.0	
3179	Spectrogram 1	1	29439.921752930	29443.825561523	1300.0	1700.0	
3180	Spectrogram 1	1	29442.784545898	29445.126831055	1550.0	1700.0	
3181	Spectrogram 1	1	29464.125366211	29466.988159180	1300.0	1550.0	
3182	Spectrogram 1	1	29471.152221680	29472.713745117	1200.0	1450.0	
3183	Spectrogram 1	1	29476.097045898	29478.959838867	1200.0	1700.0	
3184	Spectrogram 1	1	29489.109741211	29491.712280273	1000.0	1350.0	
3185	Spectrogram 1	1	29496.396850586	29499.259643555	1050.0	1550.0	
3186	Spectrogram 1	1	29516.696655273	29519.038940430	1150.0	1700.0	
3187	Spectrogram 1	1	29534.393920898	29537.256713867	1150.0	1500.0	
3188	Spectrogram 1	1	29542.722045898	29545.584838867	1300.0	1600.0	
3189	Spectrogram 1	1	29556.775756836	29559.378295898	1100.0	1450.0	
3190	Spectrogram 1	1	29566.275024414	29567.966674805	1300.0	1450.0	
3191	Spectrogram 1	1	29570.048706055	29572.911499023	1000.0	1250.0	
3192	Spectrogram 1	1	29573.432006836	29574.733276367	1200.0	1450.0	
3193	Spectrogram 1	1	29587.745971680	29589.828002930	1300.0	1450.0	
3194	Spectrogram 1	1	29596.594604492	29599.197143555	1150.0	1550.0	
3195	Spectrogram 1	1	29606.484252930	29607.785522461	1200.0	1450.0	
3196	Spectrogram 1	1	29620.277709961	29622.359741211	1000.0	1350.0	
3197	Spectrogram 1	1	29646.563354492	29649.165893555	1150.0	1700.0	
3198	Spectrogram 1	1	29651.247924805	29653.590209961	1200.0	1700.0	
3199	Spectrogram 1	1	29656.192749023	29658.795288086	1250.0	1500.0	
3200	Spectrogram 1	1	29673.369506836	29677.013061523	1000.0	1550.0	
3201	Spectrogram 1	1	29675.972045898	29677.273315430	1450.0	1600.0	
3202	Spectrogram 1	1	29683.779663086	29685.341186523	1050.0	1300.0	
3203	Spectrogram 1	1	29698.353881836	29700.956420898	1100.0	1450.0	
3204	Spectrogram 1	1	29703.819213867	29706.421752930	1050.0	1700.0	
3205	Spectrogram 1	1	29729.584350586	29730.625366211	1000.0	1250.0	
3206	Spectrogram 1	1	29733.227905273	29735.570190430	1100.0	1650.0	
3207	Spectrogram 1	1	29740.515014648	29742.336791992	1300.0	1450.0	
3208	Spectrogram 1	1	29745.199584961	29747.541870117	1200.0	1700.0	
3209	Spectrogram 1	1	29762.376342773	29765.239135742	1300.0	1550.0	
3210	Spectrogram 1	1	29764.458374023	29766.280151367	1100.0	1300.0	
3211	Spectrogram 1	1	29781.895385742	29783.977416992	1200.0	1700.0	
3212	Spectrogram 1	1	29788.922241211	29791.524780273	1200.0	1700.0	
3213	Spectrogram 1	1	29818.851440430	29820.933471680	1300.0	1550.0	
3214	Spectrogram 1	1	29830.823120117	29832.905151367	1200.0	1700.0	
3215	Spectrogram 1	1	29848.520385742	29850.602416992	1200.0	1700.0	
3216	Spectrogram 1	1	29853.985717773	29856.067749023	1000.0	1200.0	
3217	Spectrogram 1	1	29870.381713867	29871.943237305	1150.0	1600.0	
3218	Spectrogram 1	1	29872.723999023	29875.066284180	1300.0	1650.0	
3219	Spectrogram 1	1	29888.859741211	29890.421264648	1250.0	1500.0	
3220	Spectrogram 1	1	29891.462280273	29893.284057617	1050.0	1300.0	
3221	Spectrogram 1	1	29894.585327148	29896.146850586	1000.0	1150.0	
3222	Spectrogram 1	1	29900.571166992	29904.474975586	1000.0	1700.0	
3223	Spectrogram 1	1	29926.856811523	29929.459350586	1250.0	1550.0	
3224	Spectrogram 1	1	29944.293823242	29946.896362305	1300.0	1700.0	
3225	Spectrogram 1	1	29952.361694336	29954.964233398	1100.0	1550.0	
3226	Spectrogram 1	1	29960.689819336	29962.511596680	1300.0	1600.0	
3227	Spectrogram 1	1	29979.688354492	29982.030639648	1000.0	1700.0	
3228	Spectrogram 1	1	29990.879272461	29993.742065430	1100.0	1600.0	
3229	Spectrogram 1	1	30007.145141602	30008.316284180	1000.0	1150.0	
3230	Spectrogram 1	1	30020.808471680	30023.150756836	1250.0	1600.0	
3231	Spectrogram 1	1	30026.013549805	30029.657104492	1000.0	1450.0	
3232	Spectrogram 1	1	30035.903198242	30038.245483398	1000.0	1350.0	
3233	Spectrogram 1	1	30058.545288086	30060.887573242	1200.0	1700.0	
3234	Spectrogram 1	1	30083.789916992	30084.830932617	1200.0	1400.0	
3235	Spectrogram 1	1	30086.132202148	30088.734741211	1200.0	1600.0	
3236	Spectrogram 1	1	30109.034545898	30111.116577148	1000.0	1350.0	
3237	Spectrogram 1	1	30116.321655273	30119.444702148	1200.0	1600.0	
3238	Spectrogram 1	1	30124.649780273	30126.731811523	1200.0	1700.0	
3239	Spectrogram 1	1	30143.778442382	30145.209838867	1350.0	1500.0	
3240	Spectrogram 1	1	30147.291870117	30150.154663086	1200.0	1700.0	
3241	Spectrogram 1	1	30149.113647461	30150.935424805	1400.0	1600.0	
3242	Spectrogram 1	1	30155.619995117	30156.661010742	1100.0	1250.0	
3243	Spectrogram 1	1	30162.386596680	30163.948120117	1000.0	1250.0	
3244	Spectrogram 1	1	30164.728881836	30166.030151367	1000.0	1200.0	
3245	Spectrogram 1	1	30178.522338867	30181.645385742	1200.0	1700.0	
3246	Spectrogram 1	1	30190.754272461	30192.055541992	1050.0	1250.0	
3247	Spectrogram 1	1	30192.315795898	30193.617065430	1000.0	1150.0	
3248	Spectrogram 1	1	30207.410522461	30210.533569336	1250.0	1600.0	
3249	Spectrogram 1	1	30231.093627930	30232.134643555	1100.0	1250.0	
3250	Spectrogram 1	1	30236.038452148	30238.640991211	1300.0	1550.0	
3251	Spectrogram 1	1	30244.106323242	30245.667846680	1000.0	1300.0	
3252	Spectrogram 1	1	30270.652221680	30273.775268555	1200.0	1500.0	
3253	Spectrogram 1	1	30289.520629882	30290.952026367	1000.0	1200.0	
3254	Spectrogram 1	1	30298.239135742	30301.362182617	1000.0	1450.0	
3255	Spectrogram 1	1	30303.444213867	30306.046752930	1200.0	1450.0	
3256	Spectrogram 1	1	30310.210815430	30312.032592773	1000.0	1150.0	
3257	Spectrogram 1	1	30321.531860352	30322.703002930	1150.0	1300.0	
3258	Spectrogram 1	1	30329.729858398	30332.852905273	1150.0	1650.0	
3259	Spectrogram 1	1	30352.892456055	30358.097534180	1000.0	1500.0	
3260	Spectrogram 1	1	30359.659057617	30362.261596680	1300.0	1600.0	
3261	Spectrogram 1	1	30386.465209961	30387.766479492	1300.0	1450.0	
3262	Spectrogram 1	1	30398.176635742	30401.559936523	1050.0	1550.0	
3263	Spectrogram 1	1	30413.791870117	30415.613647461	1200.0	1600.0	
3264	Spectrogram 1	1	30419.777709961	30421.339233398	1000.0	1250.0	
3265	Spectrogram 1	1	30440.077514648	30442.419799805	1200.0	1600.0	
3266	Spectrogram 1	1	30483.279663086	30486.662963867	1000.0	1400.0	
3267	Spectrogram 1	1	30493.429565430	30495.251342773	1000.0	1550.0	
3268	Spectrogram 1	1	30506.702514648	30509.565307617	1000.0	1150.0	
3269	Spectrogram 1	1	30516.592163086	30519.194702148	1250.0	1550.0	
3270	Spectrogram 1	1	30522.187622070	30523.619018555	1050.0	1200.0	
3271	Spectrogram 1	1	30544.959838867	30546.261108398	1150.0	1300.0	
3272	Spectrogram 1	1	30548.863647461	30551.205932617	1000.0	1300.0	
3273	Spectrogram 1	1	30564.218627930	30566.821166992	1000.0	1450.0	
3274	Spectrogram 1	1	30575.930053711	30576.971069336	1000.0	1150.0	
3275	Spectrogram 1	1	30600.003540039	30601.955444336	1300.0	1450.0	
3276	Spectrogram 1	1	30629.282104492	30631.884643555	1200.0	1700.0	
3277	Spectrogram 1	1	30647.499877930	30649.581909180	1000.0	1200.0	
3278	Spectrogram 1	1	30662.854858398	30664.936889648	1200.0	1600.0	
3279	Spectrogram 1	1	30698.769897461	30701.372436523	1150.0	1600.0	
3280	Spectrogram 1	1	30720.110717773	30722.453002930	1000.0	1750.0	
3281	Spectrogram 1	1	30725.836303711	30727.918334961	1300.0	1500.0	
3282	Spectrogram 1	1	30745.745727539	30746.916870117	1300.0	1450.0	
3283	Spectrogram 1	1	30750.039916992	30751.601440430	1300.0	1600.0	
3284	Spectrogram 1	1	30770.860229492	30772.161499023	1350.0	1600.0	
3285	Spectrogram 1	1	30784.913940430	30785.954956055	1150.0	1400.0	
3286	Spectrogram 1	1	30806.254760742	30807.816284180	1300.0	1600.0	
3287	Spectrogram 1	1	30825.903930664	30827.335327148	1350.0	1500.0	
3288	Spectrogram 1	1	30836.444213867	30837.485229492	1300.0	1500.0	
3289	Spectrogram 1	1	30854.792114258	30856.223510742	1300.0	1450.0	
3290	Spectrogram 1	1	30927.272827148	30928.313842773	1300.0	1450.0	
3291	Spectrogram 1	1	30940.415649414	30941.847045898	1300.0	1450.0	
3292	Spectrogram 1	1	30950.695678711	30951.736694336	1300.0	1450.0	
3293	Spectrogram 1	1	30957.982788086	30959.023803711	1600.0	1750.0	
3294	Spectrogram 1	1	30970.735229492	30971.776245117	1300.0	1450.0	
3295	Spectrogram 1	1	31097.478881836	31098.780151367	1300.0	1450.0	
3296	Spectrogram 1	1	31107.889038086	31108.930053711	1300.0	1500.0	
3297	Spectrogram 1	1	31176.596069336	31177.897338867	1300.0	1450.0	
3298	Spectrogram 1	1	31191.690795898	31193.772827148	1200.0	1600.0	
3299	Spectrogram 1	1	31197.676635742	31198.717651367	1150.0	1450.0	
3300	Spectrogram 1	1	31309.846069336	31311.147338867	1300.0	1450.0	
3301	Spectrogram 1	1	31313.489624023	31315.051147461	1300.0	1550.0	
3302	Spectrogram 1	1	31328.324096680	31330.145874023	1300.0	1450.0	
3303	Spectrogram 1	1	31332.227905273	31333.789428711	1300.0	1550.0	
3304	Spectrogram 1	1	31338.994506836	31340.816284180	1300.0	1450.0	
3305	Spectrogram 1	1	31350.705932617	31352.267456055	1300.0	1600.0	
3306	Spectrogram 1	1	31354.349487305	31355.390502930	1600.0	1750.0	
3307	Spectrogram 1	1	31366.711547852	31368.142944336	1300.0	1450.0	
3308	Spectrogram 1	1	31389.744018555	31391.045288086	1400.0	1550.0	
3309	Spectrogram 1	1	31407.701538086	31409.523315430	1300.0	1450.0	
3310	Spectrogram 1	1	31418.892456055	31421.234741211	1300.0	1450.0	
3311	Spectrogram 1	1	31428.651977539	31430.083374023	1300.0	1450.0	
3312	Spectrogram 1	1	31447.260131836	31448.561401367	1300.0	1450.0	
3313	Spectrogram 1	1	31505.036499023	31506.858276367	1300.0	1550.0	
3314	Spectrogram 1	1	31523.514526367	31525.596557617	1300.0	1600.0	
3315	Spectrogram 1	1	31551.101440429	31553.703979492	1300.0	1450.0	
3316	Spectrogram 1	1	31560.991088867	31562.292358398	1300.0	1600.0	
3317	Spectrogram 1	1	31581.030639648	31584.153686523	1300.0	1450.0	
3318	Spectrogram 1	1	31610.959838867	31612.261108398	1300.0	1450.0	
3319	Spectrogram 1	1	31644.012084961	31645.573608398	1300.0	1550.0	
3320	Spectrogram 1	1	31646.094116211	31648.176147461	1300.0	1450.0	
3321	Spectrogram 1	1	31653.901733398	31655.463256836	1300.0	1550.0	
3322	Spectrogram 1	1	31672.900268555	31673.941284180	1300.0	1450.0	
3323	Spectrogram 1	1	31693.980834961	31695.542358398	1300.0	1450.0	
3324	Spectrogram 1	1	31725.341430664	31726.512573242	1550.0	1700.0	
3325	Spectrogram 1	1	31736.662475586	31737.963745117	1300.0	1450.0	
3326	Spectrogram 1	1	31755.400756836	31756.702026367	1300.0	1550.0	
3327	Spectrogram 1	1	31787.021606445	31788.453002930	1300.0	1450.0	
3328	Spectrogram 1	1	31797.041381836	31798.342651367	1300.0	1450.0	
3329	Spectrogram 1	1	31807.321411133	31808.492553711	1450.0	1600.0	
3330	Spectrogram 1	1	31832.175659180	31833.216674805	1300.0	1450.0	
3331	Spectrogram 1	1	31863.926635742	31864.967651367	1350.0	1500.0	
3332	Spectrogram 1	1	31888.911010742	31890.732788086	1300.0	1450.0	
3333	Spectrogram 1	1	31912.724243164	31914.415893555	1300.0	1450.0	
3334	Spectrogram 1	1	31931.592651367	31933.414428711	1300.0	1600.0	
3335	Spectrogram 1	1	31942.263061523	31943.304077148	1300.0	1450.0	
3336	Spectrogram 1	1	32002.121459961	32003.162475586	1550.0	1750.0	
3337	Spectrogram 1	1	32081.759155273	32083.320678711	1250.0	1450.0	
3338	Spectrogram 1	1	32107.524291992	32109.866577148	1250.0	1450.0	
3339	Spectrogram 1	1	32128.604858398	32129.906127930	1300.0	1550.0	
3340	Spectrogram 1	1	32173.628784180	32175.190307617	1300.0	1550.0	
3341	Spectrogram 1	1	32195.229858398	32196.791381836	1300.0	1450.0	
3342	Spectrogram 1	1	32232.446166992	32234.267944336	1300.0	1450.0	
3343	Spectrogram 1	1	32254.828002930	32256.129272461	1350.0	1600.0	
3344	Spectrogram 1	1	32265.238159180	32266.539428711	1300.0	1450.0	
3345	Spectrogram 1	1	32314.296020508	32315.467163086	1300.0	1450.0	
3346	Spectrogram 1	1	32332.383666992	32333.424682617	1500.0	1700.0	
3347	Spectrogram 1	1	32356.847534180	32358.669311523	1300.0	1550.0	
3348	Spectrogram 1	1	32381.311401367	32383.133178711	1300.0	1450.0	
3349	Spectrogram 1	1	32387.557495117	32388.858764648	1300.0	1450.0	
3350	Spectrogram 1	1	32402.652221680	32404.213745117	1300.0	1550.0	
3351	Spectrogram 1	1	32437.916625977	32439.087768555	1300.0	1450.0	
3352	Spectrogram 1	1	32450.799194336	32452.360717773	1300.0	1450.0	
3353	Spectrogram 1	1	32460.558715821	32462.510620117	1300.0	1450.0	
3354	Spectrogram 1	1	32491.919311523	32494.001342773	1300.0	1600.0	
3355	Spectrogram 1	1	32517.424194336	32518.985717773	1300.0	1450.0	
3356	Spectrogram 1	1	32551.517456055	32553.599487305	1300.0	1600.0	
3357	Spectrogram 1	1	32572.858276367	32574.940307617	1250.0	1600.0	
3358	Spectrogram 1	1	32594.719604492	32597.061889648	1300.0	1600.0	
3359	Spectrogram 1	1	32615.800170898	32617.101440430	1300.0	1550.0	
3360	Spectrogram 1	1	32625.689819336	32627.251342773	1300.0	1600.0	
3361	Spectrogram 1	1	32645.208862305	32646.510131836	1300.0	1450.0	
3362	Spectrogram 1	1	32686.068725586	32688.150756836	1300.0	1550.0	
3363	Spectrogram 1	1	32708.450561523	32710.272338867	1300.0	1550.0	
3364	Spectrogram 1	1	32745.536743164	32746.707885742	1300.0	1450.0	
3365	Spectrogram 1	1	32791.731811523	32793.553588867	1300.0	1450.0	
